"genome","array_size","following_spacing_size"
"Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr",19332,245176
"Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr",24138,565262
"Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr",38618,660084
"Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr",17974,667017
"Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr",14816,495323
"Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr",13113,264839
"Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr",13828,NA
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",35131,771995
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",104779,1003606
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",63341,296630
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",65648,244417
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",33170,198706
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",50788,610584
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",48543,976336
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",139542,319383
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",24613,337547
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",899,104519
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",52510,469448
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",66386,276731
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",72096,255278
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",57335,306197
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",134510,269660
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",50395,253732
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",70695,284390
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",116873,254888
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",78469,261948
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",41949,122327
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",26484,244156
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",36472,403044
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",121574,497553
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",53427,510945
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",4434,270153
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",53031,428720
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",33826,461090
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",3296,261312
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20954,1113439
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32698,146328
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",24794,401420
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",43493,677603
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",70290,681930
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",75656,249528
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",7832,321503
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",30243,592381
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",55960,553942
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",24564,497687
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",38021,444803
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29755,333569
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",45163,642451
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",74790,735988
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",28494,381545
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2929,195110
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",44893,294681
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",43097,1121551
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",26500,281923
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",53164,888130
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",56924,557093
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21873,561428
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",26941,597898
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",28730,342793
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25999,445654
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",17854,128769
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2438,142704
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29702,256481
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2358,242252
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",60103,270569
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2088,337377
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2643,120775
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",43945,369792
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",38181,659732
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",68734,533532
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",33949,642788
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21360,696480
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",13133,416611
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",75037,510228
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",14369,75652
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",9911,416266
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",62203,168749
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",55909,344526
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",90439,519990
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",31811,109457
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21409,474905
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",895,150897
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",54250,348548
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1285,76234
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",19360,663967
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",33397,335984
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",19822,322956
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",40305,348530
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",33299,191221
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",26484,784849
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",75265,506286
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",43046,353904
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",26479,313232
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1224,104117
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32452,208208
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1620,613960
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",34521,716849
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",23485,606265
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29863,124300
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",15024,577310
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",12357,263795
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1919,159122
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25691,416666
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",654,85574
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32445,323635
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1878,211670
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29470,133606
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21116,886344
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",19978,208022
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",30489,396437
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42681,449040
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",28159,295863
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32907,238374
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2109,411187
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",72384,785549
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",46752,493592
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",9569,250589
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20246,399970
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",63710,170033
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",958,548465
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",81738,346710
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37438,854208
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2820,179919
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",26082,611227
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37199,115031
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",543,104079
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",5832,459157
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",700,87254
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",36406,384848
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29686,176417
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",19215,351465
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37362,154804
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1077,274176
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",127394,458317
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",4193,158223
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",59209,258260
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",140685,268315
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",49440,105977
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1346,100648
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",41438,122529
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1347,501518
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",43536,184301
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",72668,508079
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",41067,547992
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",55234,726092
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",72289,278649
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",51258,196214
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",64893,642385
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42578,463097
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",81661,629338
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",50996,284870
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1273,290281
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",65834,922842
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",50407,NA
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",7243,858003
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27416,768231
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",49933,239891
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",912,244242
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",80158,504089
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37663,353221
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",73789,470234
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",68464,442691
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",81037,446447
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",28397,260405
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42538,918166
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",35194,503136
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",8891,93294
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",24859,197529
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",17326,120296
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42868,286661
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",11945,532210
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",51020,282600
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1993,263510
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",34592,143429
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25605,381199
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",51606,559646
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",49393,351639
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",15132,212511
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",53874,533413
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",145245,425232
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1977,468497
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29460,124474
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2425,434227
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37250,550160
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",89961,575261
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",5376,688639
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",39527,350437
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",110900,789698
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20521,336758
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",60397,803045
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21673,186560
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",44222,225455
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",39596,345040
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21549,324730
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",3278,396380
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",31979,421171
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1457,204671
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",115244,556189
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",52853,502309
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",12914,509936
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25955,367194
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",66704,340245
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",28083,428541
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",52535,762225
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",100791,700732
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",47109,884657
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",22290,269400
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29988,487906
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",47577,333080
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",13115,912214
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",67025,855891
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",49251,1727630
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27067,164743
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",3377,425714
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42659,733545
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",34596,714821
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",34023,348844
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37347,322954
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",33522,517200
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",39296,328222
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",30828,410798
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32185,433064
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",35683,618279
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",52107,348719
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42692,270682
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",3180,323662
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",105800,717058
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42544,467250
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",44633,146017
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2626,220703
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37754,396889
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",35569,277177
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",39904,354324
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27667,442412
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",50560,506931
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",35568,98928
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2861,191115
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",65647,335326
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",59038,441870
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",50176,761060
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",59228,524133
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",36368,235329
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",122263,287560
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25842,196359
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",40065,310788
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",63154,245419
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",42327,232117
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",91948,449020
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",56766,203828
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25508,186547
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",62178,465282
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",53879,225620
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",89491,230424
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",67696,196529
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2703,171642
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",40053,147021
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25419,167558
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",55740,160584
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32443,256015
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",16426,152982
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",17272,153813
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27043,187485
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",35595,269574
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27422,165530
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",66700,152662
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",16570,188295
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37675,320619
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",22037,2068952
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25542,153267
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27766,204551
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",87066,171106
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20062,187276
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",58629,151546
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37204,231797
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",60199,163663
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",28534,260648
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25274,156066
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",23045,284732
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20610,324453
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",67700,696255
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",24887,288268
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",213595,674842
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",23718,570285
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",3439,NA
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",137724,446574
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",14972,130739
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",25962,147589
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",44940,538133
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",44304,98038
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1127,491930
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",96571,336841
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",29137,206137
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",61465,495073
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",544,195162
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",47617,281165
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",87908,523539
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",58265,626785
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",130923,482007
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",34010,335227
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",702,296802
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",38353,139084
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21115,369592
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32047,504107
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27302,269459
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",912,162636
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",71430,368474
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",32122,588839
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",38736,420849
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",31595,321625
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",139490,422212
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",54715,348617
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",58796,401749
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",3585,241529
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",55029,412999
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",102030,588640
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",72419,445419
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",13803,309059
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",38407,292068
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",68314,569611
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",2897,125179
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",39853,524198
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",76959,491590
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",702,127284
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",59396,517015
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",19427,142904
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20246,530367
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",46545,145682
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",17194,99741
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1366,291940
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",49375,423579
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",58747,672661
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",11059,514325
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",39345,379029
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",35192,268276
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",22559,283850
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1125,73058
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20264,349293
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",1203,289743
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",20841,410178
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",77899,225781
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27510,223486
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",24245,270368
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",27093,452871
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",108315,271069
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",23139,231179
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",36330,523262
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",21344,367256
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",37683,341319
"Rhync_corymbosa_6179D.asm.hic.FINAL.hap1.chr",54245,620774
